기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_1_유동인구_수,시간대_2_유동인구_수,시간대_3_유동인구_수,시간대_4_유동인구_수,시간대_5_유동인구_수,시간대_6_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
2018,4,A,골목상권,1000142,동일로18길,2677172,1346768,1330413,115635,1002972,500495,364933,402881,290253,419708,351233,362899,417430,721824,404082,359853,364794,361503,363255,401860,436357,389553
2018,4,A,골목상권,1000143,동일로24길,3035507,1571660,1463846,194494,1601940,518335,293284,259424,168029,552569,360293,344229,393741,808443,576226,398724,405288,401297,398537,463395,524121,444134
2018,4,A,골목상권,1000144,뚝섬로23길,2082221,1043385,1038843,65995,577090,402125,331005,401224,304772,348833,314195,294500,328093,519261,277339,285147,284166,282957,283165,301063,328595,317135
2018,4,A,골목상권,1000145,뚝섬로24길,1131902,601003,530909,31995,225658,229858,196308,255578,192501,232657,206529,153274,163608,231765,144073,159066,156695,156336,154149,158054,171117,176480
2018,4,A,골목상권,1000146,뚝섬로48길,1434621,729420,705199,99292,290846,306739,252992,261057,223682,292262,257653,198199,201509,296907,188095,198466,196977,198365,193930,202232,223743,220915
2018,4,A,골목상권,1000147,뚝섬로54길,892269,456805,435462,62834,175943,199002,152213,158971,143296,193608,170416,120475,122854,171162,113764,124762,122618,123783,122318,125813,135340,137632
2018,4,A,골목상권,1000148,뚝섬로58길,1166184,594359,571827,70524,241909,254541,185262,216503,197449,239909,235170,165934,167683,218407,139094,165881,163390,165845,162556,167393,168983,172145
2018,4,A,골목상권,1000149,뚝섬로64길,873659,461415,412248,47861,189317,182868,134679,169319,149619,168133,179717,131750,131061,161373,101629,125953,123755,126302,123264,128212,122633,123552
2018,4,A,골목상권,1000150,면목로17길,1417088,732893,684178,70053,288100,276808,244120,299948,238053,317696,262244,187493,192288,276113,181243,199570,194531,195056,189965,199948,214360,223665
2018,4,A,골목상권,1000151,아차산로40길,2336633,1194440,1142187,165965,723115,451282,337792,362790,295688,405846,402988,365339,363889,504754,293800,322933,325186,328344,320654,330040,360119,349372
2018,4,A,골목상권,1000152,아차산로51길,1527995,799166,728826,90500,501493,325172,240545,220357,149928,250004,226073,233060,247351,361343,210170,214621,208718,214985,212559,222436,244518,210166
2018,4,A,골목상권,1000153,아차산로55길,1933532,980083,953449,113822,540471,424172,326101,303024,225949,332741,302933,300152,318372,434043,245294,264092,254792,263697,258493,272690,330739,289044
2018,4,A,골목상권,1000154,아차산로65길,1806523,851479,955049,228684,359543,332351,363294,296756,225911,309443,317308,272438,278249,401008,228078,254597,250280,250229,248913,259780,274270,268458
2018,4,A,골목상권,1000155,아차산로78길,745528,381120,364409,38869,167904,146255,136853,141408,114238,89236,130152,141600,134805,167373,82367,108169,106134,107673,109335,110452,106051,97713
2018,4,A,골목상권,1000156,용마산로21길,1918651,970240,948407,129014,380009,365446,334427,387614,322141,325944,350284,305894,305300,400628,230593,275067,268549,271601,265670,277332,277105,283324
2018,4,A,골목상권,1000157,용마산로3길,1967320,995918,971400,82444,505484,428726,316376,348605,285701,297657,309108,305511,318106,471363,265570,279947,276063,281917,276965,292086,288467,271872
2018,4,A,골목상권,1000158,자양로11길,2463714,1261598,1202110,125067,613941,514621,393856,444895,371345,449324,421448,364036,376339,535447,317118,354318,346876,351052,349316,361208,359476,341478
2018,4,A,골목상권,1000159,자양로15길,2239424,1143726,1095689,122790,675806,451271,335854,367373,286327,383554,358997,334798,350181,514767,297127,319182,313965,318059,316621,328461,333978,309163
2018,4,A,골목상권,1000160,자양로26길,1895711,944432,951278,126979,539921,413144,317115,288155,210408,343124,325980,303772,316092,387231,219510,261884,251438,259553,254420,263081,317500,287847
2018,4,A,골목상권,1000161,자양로45길,1564818,762399,802416,102526,330922,317555,268487,291830,253506,271136,252357,238970,250144,355050,197166,210770,212383,211269,206902,218234,250268,255009
2018,4,A,골목상권,1000162,자양로50길,1116757,556168,560590,86132,234417,225345,189170,205842,175862,207204,179485,159468,171240,255872,143497,150288,152431,148874,147409,153222,179589,184950
2018,4,A,골목상권,1000163,자양로53길,1723863,835078,888782,95101,352741,342449,302589,332920,298074,332234,303767,253735,260921,359229,213978,233622,234475,234252,228245,240264,269873,283137
2018,4,A,골목상권,1000164,자양번영로3길,1202780,595944,606837,104089,216428,250426,229303,214391,188144,236253,227075,168326,169806,248336,152986,166939,166214,168533,163371,172219,182942,182571
2018,4,A,골목상권,1000165,천호대로109길,2156265,1111429,1044834,71353,595400,482517,333469,381890,291645,317653,314778,321104,338949,548499,315276,305641,303672,308785,304100,322282,318606,293185
2018,4,A,골목상권,1000166,천호대로123길,1783661,868745,914916,103806,372636,364749,310953,334356,297169,307556,311305,284413,287647,377455,215280,247298,244888,247390,242175,254481,271918,275525
2018,4,A,골목상권,1000167,천호대로129길,1784934,870001,914933,132050,373721,364444,303350,328732,282648,313516,284481,263096,279181,415461,229204,238638,242110,237393,234876,246150,291633,294144
2018,4,A,골목상권,1000168,경희대로3길,2255548,1090805,1164738,200897,1101741,314570,223736,209496,205109,321447,310025,390846,362418,557302,313513,332479,333185,340824,343141,344512,299240,262172
2018,4,A,골목상권,1000169,경희대로4길,3048824,1475300,1573520,268439,1528351,419971,299877,273637,258554,447746,435216,502499,482286,752239,428839,439406,441799,450204,451322,456880,416206,393014
2018,4,A,골목상권,1000170,난계로30길,1794993,1003331,791658,52204,359247,365267,317882,356563,343855,182634,300356,398015,397075,367363,149547,243792,239177,243627,246698,274660,275104,271931
2018,4,A,골목상권,1000171,답십리로23길,1392347,759219,633129,98183,362414,262880,227848,229388,211641,242005,240317,214855,206470,304187,184521,194259,193850,193205,191104,199695,209699,210526
2018,4,A,골목상권,1000172,답십리로56길,1146884,585361,561521,64081,205906,225690,221145,227478,202599,207557,206968,178125,178159,240299,135774,160004,157134,158866,156133,164435,174318,176000
2018,4,A,골목상권,1000173,답십리로60길,1189043,638419,550629,36208,218806,263813,225380,246220,198625,201994,214156,186871,185357,254179,146482,169656,166966,167940,164844,172197,176285,171154
2018,4,A,골목상권,1000174,답십리로63길,1132341,588568,543781,63342,188260,225469,219059,234620,201600,171659,183070,185664,184511,267653,139806,159012,159385,157767,158592,163228,169681,164678
2018,4,A,골목상권,1000175,답십리로64길,1553721,819853,733870,51391,315573,368035,296635,299434,222663,285896,251900,232044,230561,342472,210857,215112,217651,216564,214414,225001,238290,226684
2018,4,A,골목상권,1000176,답십리로68길,1848578,984732,863856,68430,408850,441887,355732,331256,242433,342849,283435,276841,272955,414538,257975,251909,257424,256437,254275,269123,287705,271707
2018,4,A,골목상권,1000177,답십리로69길,865277,469123,396158,68748,135438,174977,174483,165433,146207,125995,148093,144392,143574,199155,104077,123524,122745,123190,122835,127666,125754,119565
2018,4,A,골목상권,1000178,답십리로72길,1635926,857284,778648,91281,359670,383068,320629,260494,220785,300537,258125,241272,243989,364507,227509,218302,223817,226143,221046,236033,257648,252939
2018,4,A,골목상권,1000179,망우로18가길,1054889,570852,484040,77277,450455,157665,117319,133370,118808,184972,178079,172984,163143,224891,130827,143408,144115,147187,145248,146013,171146,157770
2018,4,A,골목상권,1000180,망우로18길,1393436,733013,660423,99586,575780,211319,159652,181502,165603,254936,243161,219958,209982,291028,174378,190450,190942,194517,191693,193585,222034,210209
2018,4,A,골목상권,1000181,망우로21길,1801442,919039,882402,125159,714125,279736,215351,238979,228089,344023,325634,273954,262031,369265,226532,243606,244310,248432,244733,248814,287866,283679
2018,4,A,골목상권,1000182,무학로16길,611447,348544,262897,14187,117048,138336,122047,118675,101141,102630,129625,111539,101445,110442,55750,94158,90671,94038,94842,95850,73143,68750
2018,4,A,골목상권,1000183,무학로45길,1707988,1042339,665645,146725,783702,255468,188120,186635,147345,223875,243929,326323,302104,406238,205505,261885,257833,262779,265387,258332,209836,191918
2018,4,A,골목상권,1000184,사가정로13길,911431,411991,499434,78647,308608,147788,129777,134350,112258,70848,131843,203705,224516,216777,63745,137512,125958,123787,123176,139838,135704,125462
2018,4,A,골목상권,1000185,사가정로23가길,799321,411544,387776,70916,136818,146807,157003,148282,139496,135964,131231,123217,122394,181037,105479,110750,109690,110423,107949,114167,120919,125415
2018,4,A,골목상권,1000186,사가정로2길,1722435,888240,834190,57811,376783,351495,305909,328641,301791,295818,322380,286441,288784,342463,186544,248922,244736,251981,247564,255066,238331,235844
2018,4,A,골목상권,1000187,서울시립대로16길,1953349,989796,963550,193854,625954,320880,285883,282831,243940,254043,313439,364908,373059,439959,207948,286631,274852,273930,273033,290150,282987,271762
2018,4,A,골목상권,1000188,서울시립대로29길,1851741,977403,874343,154984,729807,267561,226168,232416,240808,302579,361293,309144,296993,362238,219495,266473,266828,269201,264108,267567,248001,269556
2018,4,A,골목상권,1000189,서울시립대로4길,1595883,811316,784562,67503,334918,389430,284111,272698,247221,292443,312196,249448,239678,311691,190434,219662,216663,216860,211756,221916,256007,253032
2018,4,A,골목상권,1000190,약령시로17길,1264862,715170,549698,28717,179178,178333,171972,287286,419369,181637,211605,225218,271110,265447,109855,174543,179123,175720,174332,178232,192283,190625
2018,4,A,골목상권,1000191,왕산로32길,1065752,547870,517881,18480,203594,192388,164234,201120,285953,133092,183032,207297,215958,226286,100085,154002,153980,158268,154149,157000,154122,134240
2018,4,A,골목상권,1000192,왕산로33길,1619130,879702,739431,32778,222335,198405,221068,382741,561804,155593,244886,312339,387766,379569,138979,226207,232601,231836,226932,234372,245705,221483
2018,4,A,골목상권,1000193,왕산로43길,1477064,762480,714589,60793,356437,242314,211117,271770,334629,246382,270203,247361,245393,300978,166756,203764,204884,204828,201432,210452,210461,241242
2018,4,A,골목상권,1000194,이문로42길,1289347,636907,652435,54897,438057,228182,193898,186321,187997,273757,249585,183921,181683,244966,155442,182869,184399,182788,180299,180525,187086,191375
2018,4,A,골목상권,1000195,장한로14길,740140,403915,336235,16737,135149,188770,140835,143696,114963,119326,120434,128379,126633,159781,85592,104709,103409,107868,108123,113160,101908,100961
2018,4,A,골목상권,1000196,장한로25길,1707235,894678,812564,83429,351595,380226,328354,319604,244033,306458,265382,256484,258165,388316,232443,232167,237815,235114,233685,245231,270008,253222
2018,4,A,골목상권,1000197,장한로26가길,1817160,959342,857822,87582,416632,430662,354654,293754,233880,348750,278097,261589,263477,405193,260067,243021,250352,251434,246599,263563,287755,274438
2018,4,A,골목상권,1000198,장한로26길,1623823,848414,775413,95862,356189,367076,317686,266562,220450,301584,254533,234202,238374,364761,230375,215540,221720,223614,218087,232411,257446,255010
2018,4,A,골목상권,1000199,장한로27가길,1343420,720360,623073,89095,224550,274973,263741,267077,224002,208752,221731,219319,216380,309603,167657,189389,190344,188823,189448,196339,200300,188786
2018,4,A,골목상권,1000200,장한로27길,1616137,850687,765459,87573,307448,347290,313705,313082,247050,283253,254232,245585,246507,369135,217447,221786,225983,223001,223077,232813,252697,236792
2018,4,A,골목상권,1000201,장한로5길,1971609,1093282,878326,36100,382667,446298,374774,407242,324538,314300,332935,333601,330563,425210,234997,285085,278829,290270,288052,301632,271493,256251
2018,4,A,골목상권,1000202,장한로8길,1263932,715914,548023,16740,243154,300909,240496,257302,205334,191980,208352,232933,227351,264291,139028,182494,178488,188366,190445,198476,166756,158901
2018,4,A,골목상권,1000203,전농로29길,1802583,925169,877415,198380,637468,270269,247837,241615,207008,223771,301536,346193,347409,393872,189804,269392,263755,262939,263266,267936,242391,232908
2018,4,A,골목상권,1000204,전농로3길,1733242,881446,851790,96547,335938,344513,327063,329763,299421,279131,309372,278693,283973,376502,205580,247390,236704,241667,237804,253299,258003,258384
2018,4,A,골목상권,1000205,전농로4길,1824971,982055,842915,69263,365312,363076,339623,370591,317126,277047,337467,310444,305524,386351,208131,263356,257358,263390,258445,271575,256792,254062
2018,4,A,골목상권,1000206,제기로21길,776761,430099,346679,23136,202282,144418,101242,144871,160813,161669,153234,127268,113696,138860,82055,109785,109179,108069,109222,108583,113624,118301
2018,4,A,골목상권,1000207,제기로5길,1451284,774442,676844,130409,733051,178078,139610,140847,129294,171540,231440,283696,273329,330849,160438,223282,225880,227092,233052,206237,178704,157047
2018,4,A,골목상권,1000208,천장산로7길,1197876,582845,615031,127415,788864,101436,72108,63737,44312,136683,200782,264094,261692,232992,101625,192803,201607,200914,206150,172093,121153,103164
2018,4,A,골목상권,1000209,천호대로12길,827214,457120,370093,22641,167141,180155,158450,159034,139798,124083,169196,161778,139644,153171,79322,124393,119929,123644,124405,126758,102287,105797
2018,4,A,골목상권,1000210,천호대로17길,1710540,914075,796459,63717,413985,323386,277530,313650,318267,272362,334596,331296,289735,317139,165401,258298,250782,255331,256241,259761,222742,207377
2018,4,A,골목상권,1000211,천호대로45길,1329220,684831,644385,30169,259423,249630,212566,253484,323969,175450,228620,245956,256806,287710,134673,187719,189434,191312,187619,192755,201863,178525
2018,4,A,골목상권,1000212,천호대로77길,1501796,848603,653184,31534,292595,330289,287876,306990,252512,225010,266802,262329,256130,316268,175248,222335,215462,222232,221563,231611,204912,183681
2018,4,A,골목상권,1000213,천호대로97길,690686,391179,299515,13262,124043,165963,130436,138462,118529,106317,122763,131120,129625,133401,67459,98127,96699,102746,102855,105715,91701,92845
2018,4,A,골목상권,1000214,한천로14길,1885576,1031089,854489,40537,369880,436784,357297,381004,300085,308681,312844,306263,303239,417710,236837,268866,264688,272438,269881,283754,269054,256902
2018,4,A,골목상권,1000215,한천로33길,692652,350251,342402,40838,107878,129458,134370,140520,139589,109965,111641,109139,108869,161277,91773,95684,96213,95371,94281,97327,104356,109413
2018,4,A,골목상권,1000216,한천로40길,984647,519102,465545,71829,157976,185070,193474,192170,184136,158644,166515,156468,153915,222841,126286,137941,137907,137447,136120,141441,145725,148062
2018,4,A,골목상권,1000217,한천로46길,440859,227566,213292,47561,79467,80015,86229,76690,70898,79847,75561,67376,66948,95420,55703,60599,59353,59905,58425,62230,69168,71179
2018,4,A,골목상권,1000218,휘경로14길,1991771,1046174,945601,136853,799461,300663,252393,260040,242376,337413,323821,311285,316256,446836,256163,281962,284406,285397,287881,284827,289541,277769
2018,4,A,골목상권,1000219,휘경로23길,1164468,609481,554985,44534,336107,217543,178908,192848,194543,245520,214562,157669,158430,232856,155439,161002,160496,158757,158578,162654,177700,185278
2018,4,A,골목상권,1000220,휘경로2길,2142288,1087875,1054419,180249,1152330,271535,205945,182514,149719,312063,309321,362271,382515,514311,261799,307416,320366,318912,325002,307915,284946,277744
2018,4,A,골목상권,1000221,휘경로3길,2565746,1299559,1266187,173062,1208862,375652,289303,273823,245058,423487,398764,419683,434691,576422,312702,374916,385481,381722,387758,369171,342179,324522
2018,4,A,골목상권,1000222,겸재로29길,1666041,858631,807415,67508,349101,335454,270237,355397,288345,304162,280419,237159,253510,368367,222428,238160,235473,235265,229901,241388,252167,233675
2018,4,A,골목상권,1000223,겸재로36길,1718949,873301,845651,87818,342068,325345,298528,369309,295880,295637,285933,252548,269061,388080,227701,245088,241619,240323,234960,247451,259694,249805
2018,4,A,골목상권,1000224,겸재로54길,2295358,1200948,1094402,123793,488897,419201,381738,493550,388188,417616,392565,345855,354298,496132,288895,324339,319835,319974,315358,324350,344906,346594
2018,4,A,골목상권,1000225,공릉로12가길,798665,400488,398179,52265,170831,146624,148544,153012,127387,157106,142582,115742,116259,162325,104647,107953,109716,109691,110299,115707,123280,122025
2018,4,A,골목상권,1000226,공릉로2길,1637362,811216,826143,76959,358987,348369,271252,302295,279503,310729,290947,235674,236919,347987,215105,227551,224107,223770,222530,231381,258980,249040
2018,4,A,골목상권,1000227,답십리로75길,1058197,540215,517977,59091,186535,215474,194954,224356,177778,218800,204694,149225,151982,205058,128433,148277,145500,144404,142809,148126,159354,169723
2018,4,A,골목상권,1000228,동일로100길,1413176,725158,688031,45519,279062,282506,231725,318547,255823,270885,258727,206475,208002,292804,176278,201996,199726,199418,196271,203687,210542,201525
2018,4,A,골목상권,1000229,동일로101길,1447280,743322,703960,86846,255513,259926,270184,321990,252817,277801,267766,214878,212455,293115,181267,202742,200870,201869,197786,204638,216942,222442
2018,4,A,골목상권,1000230,동일로112길,2121432,1092089,1029342,68022,500489,422638,341302,419816,369174,339229,368476,323571,336672,484930,268550,296941,294056,293632,293713,310160,328643,304269
2018,4,A,골목상권,1000231,동일로123길,1834319,931229,903096,100223,341703,323046,287791,409162,372412,367627,305604,258502,264463,395494,242634,261353,253691,251436,249886,261459,274501,281995
2018,4,A,골목상권,1000232,동일로130길,1703721,848640,855078,112324,320035,321123,261612,357877,330753,368286,315789,245277,240353,327744,206265,242113,236197,235726,234392,244456,250402,260433
